,comment_score,Positive,Negative
1760,2194,0.0,1.0
1761,4704,0.0,1.0
1762,-54,0.43023255813953487,0.7906976744186046
1763,371,0.32,0.92
1764,507,0.3,0.8
1765,1034,0.5,0.5
1766,1035,0.5,1.0
1767,1138,0.2727272727272727,0.9090909090909091
1768,1209,0.0,1.0
1769,1339,0.0,1.0
1770,1393,0.0,1.0
1771,2011,0.0,1.0
1772,2505,0.0,1.0
1773,2931,0.0,1.0
1774,-12,0.3518599562363239,0.8179431072210066
1775,166,0.28846153846153844,0.9358974358974359
1776,260,0.16666666666666666,0.8939393939393939
1777,468,0.22727272727272727,0.9545454545454546
1778,740,0.25,1.0
1779,753,0.6666666666666666,0.6666666666666666
1780,801,0.5,1.0
1781,1001,0.2,1.0
1782,1018,0.2,1.0
1783,1167,0.0,1.0
1784,1648,0.0,1.0
1785,2029,0.0,1.0
1786,2058,1.0,1.0
1787,2089,0.0,1.0
1788,2179,0.3333333333333333,1.0
1789,2792,0.5,1.0
1790,4203,0.0,1.0
1791,6438,0.0,0.0
1792,-105,0.2727272727272727,0.9090909090909091
1793,80,0.22540250447227192,0.9051878354203936
1794,622,0.14285714285714285,1.0
1795,774,0.45454545454545453,0.8181818181818182
1796,778,0.1,1.0
1797,807,0.75,1.0
1798,1402,0.5,0.5
1799,1448,0.0,1.0
1800,1490,1.0,1.0
1801,2254,1.0,1.0
1802,3097,1.0,1.0
1803,3674,0.0,0.0
1804,6884,0.0,1.0
1805,10312,0.0,1.0
1806,-260,0.5,1.0
1807,-87,0.38095238095238093,0.8095238095238095
1808,-4,0.3344979771974991,0.8256712026480324
1809,321,0.2972972972972973,0.918918918918919
1810,327,0.3333333333333333,0.9166666666666666
1811,380,0.22857142857142856,0.9428571428571428
1812,400,0.3333333333333333,0.8148148148148148
1813,750,0.25,0.75
1814,785,0.25,0.875
1815,829,0.25,1.0
1816,886,0.625,1.0
1817,1171,1.0,0.6666666666666666
1818,1179,0.0,1.0
1819,1418,0.5,1.0
1820,2380,0.0,1.0
1821,2402,1.0,1.0
1822,2519,1.0,1.0
1823,2693,1.0,1.0
1824,3160,0.0,1.0
1825,5047,0.0,1.0
1826,-144,0.2,0.8
1827,199,0.24742268041237114,0.9072164948453608
1828,477,0.3333333333333333,0.9166666666666666
1829,1161,0.5,1.0
1830,1335,0.25,0.75
1831,1337,0.0,1.0
1832,1364,0.0,1.0
1833,4751,0.0,1.0
1834,-390,0.0,0.0
1835,-228,1.0,1.0
1836,2,0.26737921503962186,0.8938554385777516
1837,269,0.29310344827586204,0.9310344827586207
1838,465,0.42105263157894735,0.8947368421052632
1839,518,0.3,0.8
1840,1379,0.0,1.0
1841,1589,0.3333333333333333,1.0
1842,1653,0.0,1.0
1843,2145,0.5,1.0
1844,4207,0.0,1.0
1845,4682,0.0,1.0
1846,5563,0.0,1.0
1847,7088,0.0,1.0
1848,-137,0.5714285714285714,0.42857142857142855
1849,-53,0.3783783783783784,0.8648648648648649
1850,-10,0.3417301955585018,0.8070931388796818
1851,66,0.24452133794694347,0.9158016147635525
1852,154,0.24528301886792453,0.9433962264150944
1853,265,0.14893617021276595,0.9361702127659575
1854,432,0.16666666666666666,0.9166666666666666
1855,1031,0.0,1.0
1856,1063,0.3333333333333333,1.0
1857,1303,0.0,1.0
1858,1802,0.0,1.0
1859,8804,1.0,1.0
1860,-174,1.0,0.0
1861,508,0.3157894736842105,1.0
1862,520,0.1,0.95
1863,657,0.4,1.0
1864,884,0.3333333333333333,0.6666666666666666
1865,1306,0.25,1.0
1866,1489,0.25,0.75
1867,1546,0.0,1.0
1868,2727,1.0,0.5
1869,3077,0.0,1.0
1870,4958,0.0,1.0
1871,6161,0.0,1.0
1872,-78,0.3548387096774194,0.7741935483870968
1873,162,0.2777777777777778,0.9305555555555556
1874,244,0.19117647058823528,0.9411764705882353
1875,344,0.358974358974359,0.8717948717948718
1876,615,0.2857142857142857,1.0
1877,689,0.2727272727272727,0.9090909090909091
1878,869,0.5,0.875
1879,954,0.3333333333333333,1.0
1880,967,0.3333333333333333,1.0
1881,1198,0.25,0.75
1882,1234,0.25,0.75
1883,1292,0.0,1.0
1884,1399,0.0,1.0
1885,1593,1.0,1.0
1886,1699,0.5,1.0
1887,2248,1.0,1.0
1888,2395,0.0,1.0
1889,2916,0.0,1.0
1890,4688,1.0,1.0
1891,428,0.48148148148148145,0.8888888888888888
1892,433,0.34782608695652173,1.0
1893,525,0.3888888888888889,0.9444444444444444
1894,553,0.2222222222222222,0.9444444444444444
1895,1438,0.0,1.0
1896,1515,1.0,0.5
1897,1933,1.0,0.0
1898,3281,1.0,1.0
1899,3373,0.0,1.0
1900,4012,0.0,1.0
1901,-117,0.6,0.7
1902,-34,0.37681159420289856,0.7681159420289855
1903,164,0.29012345679012347,0.8827160493827161
1904,503,0.16666666666666666,0.9166666666666666
1905,605,0.4,0.9
1906,711,0.4,0.9
1907,821,0.14285714285714285,1.0
1908,875,0.5,1.0
1909,931,0.5,1.0
1910,1076,0.14285714285714285,0.7142857142857143
1911,1301,0.0,1.0
1912,1350,1.0,1.0
1913,1528,1.0,1.0
1914,2733,0.0,1.0
1915,3172,0.0,1.0
1916,3504,0.0,1.0
1917,6095,0.0,1.0
1918,7621,1.0,1.0
1919,176,0.2196969696969697,0.9318181818181818
1920,360,0.20689655172413793,0.896551724137931
1921,495,0.3181818181818182,0.8636363636363636
1922,986,0.0,0.75
1923,1082,0.0,1.0
1924,1194,0.0,1.0
1925,1356,0.5,1.0
1926,2902,0.0,1.0
1927,3222,0.0,1.0
1928,5378,0.0,1.0
1929,-62,0.4117647058823529,0.7647058823529411
1930,134,0.22608695652173913,0.9304347826086956
1931,245,0.24,0.9333333333333333
1932,329,0.2653061224489796,0.9795918367346939
1933,504,0.06666666666666667,0.8666666666666667
1934,536,0.16666666666666666,0.75
1935,645,0.1111111111111111,0.8888888888888888
1936,732,0.25,0.875
1937,971,0.25,1.0
1938,1344,0.0,1.0
1939,1369,0.5,1.0
1940,1590,0.0,1.0
1941,1611,0.0,1.0
1942,1626,0.0,1.0
1943,1859,1.0,1.0
1944,3090,0.0,1.0
1945,3140,0.0,0.0
1946,3363,0.0,1.0
1947,8506,0.0,1.0
1948,-75,0.4230769230769231,0.8076923076923077
1949,359,0.3333333333333333,0.9629629629629629
1950,422,0.25,0.9583333333333334
1951,634,0.36363636363636365,1.0
1952,1027,0.5,1.0
1953,1097,0.25,1.0
1954,1635,0.0,1.0
1955,1719,0.0,1.0
1956,1751,0.0,1.0
1957,3358,0.0,1.0
1958,6720,1.0,1.0
1959,7262,0.0,1.0
1960,7347,0.0,1.0
1961,76,0.2766295707472178,0.9030206677265501
1962,102,0.2643979057591623,0.9057591623036649
1963,175,0.29838709677419356,0.967741935483871
1964,426,0.36666666666666664,0.8333333333333334
1965,1204,0.0,1.0
1966,1386,0.25,1.0
1967,1784,0.6666666666666666,0.6666666666666666
1968,1825,0.0,1.0
1969,2683,0.0,1.0
1970,4846,0.0,1.0
1971,4927,0.0,0.0
1972,-102,0.3,0.8
1973,-40,0.36231884057971014,0.748792270531401
1974,565,0.21428571428571427,1.0
1975,606,0.1111111111111111,0.8888888888888888
1976,914,0.5,0.75
1977,991,0.4,0.8
1978,1182,0.5,1.0
1979,1973,0.0,1.0
1980,2467,0.0,1.0
1981,6224,0.0,1.0
1982,233,0.1728395061728395,0.9259259259259259
1983,506,0.07142857142857142,1.0
1984,684,0.2857142857142857,0.8571428571428571
1985,729,0.2857142857142857,0.7142857142857143
1986,745,0.2,0.8
1987,827,0.0,1.0
1988,892,0.0,1.0
1989,1203,0.2,1.0
1990,1823,0.0,1.0
1991,2320,1.0,1.0
1992,2329,0.0,1.0
1993,2618,0.0,1.0
1994,3509,0.0,1.0
1995,5004,0.0,1.0
1996,6084,0.0,1.0
1997,4,0.26523794002607565,0.895616036505867
1998,92,0.25252525252525254,0.9116161616161617
1999,163,0.264,0.944
2000,230,0.3246753246753247,0.8831168831168831
2001,391,0.2962962962962963,0.9259259259259259
2002,549,0.2857142857142857,0.8571428571428571
2003,727,0.14285714285714285,1.0
2004,898,0.0,1.0
2005,1088,0.4,1.0
2006,1188,0.0,1.0
2007,1408,0.0,1.0
2008,1658,0.0,1.0
2009,1670,1.0,1.0
2010,1714,0.6666666666666666,1.0
2011,1753,0.0,1.0
2012,2063,1.0,1.0
2013,5044,0.0,1.0
2014,-150,0.25,0.75
2015,-148,0.5,0.5
2016,308,0.1590909090909091,0.9545454545454546
2017,604,0.18181818181818182,0.8181818181818182
2018,810,0.75,1.0
2019,842,0.0,1.0
2020,899,0.4,1.0
2021,930,0.0,1.0
2022,1065,0.3333333333333333,0.6666666666666666
2023,1095,0.25,1.0
2024,1221,0.2,0.8
2025,1305,0.0,1.0
2026,1317,0.3333333333333333,0.6666666666666666
2027,1814,0.0,1.0
2028,1847,0.3333333333333333,1.0
2029,1962,1.0,1.0
2030,2459,0.0,1.0
2031,3965,0.0,0.0
2032,5963,1.0,1.0
2033,8702,0.0,1.0
2034,-128,0.2857142857142857,0.5714285714285714
2035,118,0.2896825396825397,0.8968253968253969
2036,524,0.2222222222222222,0.9444444444444444
2037,763,0.0,1.0
2038,805,0.3333333333333333,0.8333333333333334
2039,1078,0.3333333333333333,0.6666666666666666
2040,1863,0.0,1.0
2041,1872,0.0,1.0
2042,2739,0.0,1.0
2043,3164,1.0,1.0
2044,-153,0.3333333333333333,1.0
2045,13,0.26447824926607955,0.9001334400854016
2046,272,0.2923076923076923,0.8769230769230769
2047,568,0.23076923076923078,0.9230769230769231
2048,687,0.2857142857142857,1.0
2049,765,0.3333333333333333,1.0
2050,916,0.14285714285714285,1.0
2051,1160,0.5,1.0
2052,1455,1.0,0.0
2053,1788,1.0,1.0
2054,1861,0.0,1.0
2055,3395,0.0,1.0
2056,3492,0.0,1.0
2057,4766,0.0,1.0
2058,305,0.3829787234042553,0.9148936170212766
2059,652,0.4444444444444444,1.0
2060,1272,0.0,1.0
2061,1479,0.3333333333333333,1.0
2062,1600,0.5,1.0
2063,2141,0.0,1.0
2064,2188,0.0,1.0
2065,2655,1.0,1.0
2066,4297,0.0,0.0
2067,36,0.2600928903179707,0.9006788138620936
2068,75,0.27921092564491656,0.9119878603945372
2069,302,0.27450980392156865,0.803921568627451
2070,603,0.5714285714285714,0.8571428571428571
2071,722,0.36363636363636365,1.0
2072,984,0.0,1.0
2073,1557,0.0,1.0
2074,1667,1.0,1.0
2075,1971,0.0,1.0
2076,2034,0.0,1.0
2077,2035,0.0,1.0
2078,2200,0.0,1.0
2079,2252,0.0,1.0
2080,2450,0.0,1.0
2081,2554,0.0,1.0
2082,2678,0.5,1.0
2083,-171,1.0,0.0
2084,-23,0.379746835443038,0.8180379746835443
2085,172,0.2624113475177305,0.9219858156028369
2086,613,0.4,1.0
2087,1053,0.2,0.8
2088,7007,0.0,1.0
2089,-236,0.0,1.0
2090,-142,0.0,1.0
2091,78,0.24632352941176472,0.9136029411764706
2092,314,0.2647058823529412,0.9411764705882353
2093,408,0.19230769230769232,0.9230769230769231
2094,924,0.0,1.0
2095,973,0.0,1.0
2096,1101,0.5,1.0
2097,1173,0.0,1.0
2098,1275,0.0,0.8
2099,1370,0.0,1.0
2100,1462,0.3333333333333333,1.0
2101,2046,0.0,1.0
2102,10050,0.0,1.0
2103,-283,0.0,0.0
2104,-223,0.3333333333333333,0.6666666666666666
2105,-83,0.391304347826087,0.8695652173913043
2106,579,0.2857142857142857,0.8571428571428571
2107,780,0.5,0.75
2108,1519,0.0,1.0
2109,1824,0.0,1.0
2110,2262,0.0,1.0
2111,2385,1.0,1.0
2112,2541,0.0,1.0
2113,2897,0.0,1.0
2114,4332,0.0,1.0
2115,5989,1.0,1.0
2116,-32,0.3727598566308244,0.7670250896057348
2117,672,0.4,1.0
2118,904,0.0,1.0
2119,955,0.0,1.0
2120,1020,0.3333333333333333,1.0
2121,1072,0.0,1.0
2122,2093,0.0,1.0
2123,3085,0.0,1.0
2124,3191,0.0,1.0
2125,6026,0.0,1.0
2126,-165,1.0,0.6666666666666666
2127,18,0.26537751433291223,0.8937906908949568
2128,125,0.26618705035971224,0.9244604316546763
2129,140,0.27717391304347827,0.9239130434782609
2130,298,0.19148936170212766,0.8936170212765957
2131,410,0.3684210526315789,0.8947368421052632
2132,533,0.1111111111111111,0.8888888888888888
2133,679,0.5,0.8
2134,1015,0.3333333333333333,0.6666666666666666
2135,1416,0.2,1.0
2136,1613,0.5,1.0
2137,1830,0.5,1.0
2138,2343,0.0,1.0
2139,2946,1.0,0.0
2140,3402,0.0,1.0
2141,289,0.27450980392156865,0.8627450980392157
2142,607,0.125,0.875
2143,983,0.125,1.0
2144,1129,0.0,0.5
2145,1156,0.0,1.0
2146,1290,0.0,1.0
2147,1499,0.3333333333333333,1.0
2148,1541,0.5,1.0
2149,1615,0.0,1.0
2150,2109,0.0,1.0
2151,2386,0.0,1.0
2152,3260,0.0,0.0
2153,4998,0.0,1.0
2154,6570,0.0,1.0
2155,-248,1.0,1.0
2156,-126,0.6666666666666666,0.6666666666666666
2157,-59,0.4084507042253521,0.8309859154929577
2158,-51,0.3504273504273504,0.8034188034188035
2159,670,0.3333333333333333,1.0
2160,1036,0.3333333333333333,0.6666666666666666
2161,1070,0.0,1.0
2162,5259,0.0,1.0
2163,8262,0.0,1.0
2164,13724,0.0,1.0
2165,-292,0.0,1.0
2166,-157,0.25,0.5
2167,69,0.2758169934640523,0.9137254901960784
2168,475,0.25925925925925924,0.8888888888888888
2169,913,0.4,1.0
2170,1086,1.0,1.0
2171,1148,0.6666666666666666,1.0
2172,1575,0.0,1.0
2173,1628,0.0,1.0
2174,1646,0.0,1.0
2175,1750,0.0,1.0
2176,1791,0.0,1.0
2177,2258,1.0,1.0
2178,3912,1.0,1.0
2179,4014,0.0,1.0
2180,4081,0.0,1.0
2181,14,0.2683635015753382,0.8980663495397542
2182,374,0.1794871794871795,0.9743589743589743
2183,681,0.4,1.0
2184,860,0.0,1.0
2185,1014,0.0,1.0
2186,1123,0.0,1.0
2187,1162,0.0,1.0
2188,1318,0.5,0.75
2189,1705,0.6666666666666666,0.3333333333333333
2190,2500,0.0,1.0
2191,3422,0.0,1.0
2192,7006,0.0,1.0
2193,-196,0.0,1.0
2194,594,0.2857142857142857,0.8571428571428571
2195,733,0.2,0.8
2196,935,0.125,1.0
2197,1359,0.0,0.0
2198,1509,0.0,0.0
2199,1554,1.0,1.0
2200,1649,1.0,1.0
2201,1865,0.0,0.5
2202,2081,0.0,1.0
2203,2166,0.0,1.0
2204,2867,0.0,1.0
2205,3527,0.0,1.0
2206,12313,0.0,1.0
2207,216,0.25,0.9347826086956522
2208,286,0.2727272727272727,0.8409090909090909
2209,598,0.2727272727272727,0.8181818181818182
2210,767,0.2,1.0
2211,840,0.25,1.0
2212,864,0.5,1.0
2213,1109,0.0,1.0
2214,1170,0.0,1.0
2215,1197,0.0,1.0
2216,1304,0.5,1.0
2217,1311,0.25,1.0
2218,1573,0.0,1.0
2219,2074,0.0,1.0
2220,3529,1.0,1.0
2221,3768,1.0,0.0
2222,5538,0.0,1.0
2223,6020,0.0,1.0
2224,6245,0.0,1.0
2225,583,0.3076923076923077,1.0
2226,782,0.16666666666666666,1.0
2227,791,1.0,1.0
2228,999,1.0,1.0
2229,1223,0.0,1.0
2230,1735,1.0,1.0
2231,1974,0.5,1.0
2232,3565,1.0,1.0
2233,3826,0.0,0.0
2234,5123,0.0,1.0
2235,5399,0.0,1.0
2236,-226,0.5,0.0
2237,-152,1.0,1.0
2238,137,0.27225130890052357,0.900523560209424
2239,173,0.2518518518518518,0.9111111111111111
2240,194,0.28703703703703703,0.8796296296296297
2241,505,0.2222222222222222,0.8333333333333334
2242,601,0.2857142857142857,0.8571428571428571
2243,626,0.25,1.0
2244,692,0.16666666666666666,1.0
2245,1563,0.0,1.0
2246,1917,1.0,0.5
2247,1922,0.0,1.0
2248,2150,0.0,1.0
2249,2233,0.0,1.0
2250,2521,0.0,1.0
2251,2811,0.0,1.0
2252,3088,0.0,0.0
2253,3297,0.0,1.0
2254,5060,1.0,1.0
2255,5153,0.0,1.0
2256,5633,0.0,1.0
2257,5855,0.0,1.0
2258,-130,0.2,0.8
2259,21,0.2582832288601765,0.9077651272866829
2260,135,0.20851063829787234,0.9276595744680851
2261,238,0.21212121212121213,0.9090909090909091
2262,547,0.4444444444444444,0.9444444444444444
2263,809,0.4444444444444444,0.8888888888888888
2264,877,0.2,1.0
2265,881,0.6666666666666666,1.0
2266,2311,1.0,1.0
2267,2599,0.0,1.0
2268,2793,0.0,1.0
2269,2907,0.0,1.0
2270,4360,1.0,1.0
2271,-120,0.5,1.0
2272,-85,0.4642857142857143,0.7142857142857143
2273,701,0.5,1.0
2274,1177,1.0,1.0
2275,1216,0.0,1.0
2276,1226,0.2,0.8
2277,1298,0.16666666666666666,0.8333333333333334
2278,1767,0.0,1.0
2279,1946,0.0,1.0
2280,2127,0.0,1.0
2281,2249,0.0,1.0
2282,2292,1.0,1.0
2283,7085,0.0,1.0
2284,-307,1.0,1.0
2285,59,0.26440037771482533,0.8942398489140698
2286,122,0.2757201646090535,0.9218106995884774
2287,129,0.22317596566523606,0.9012875536480687
2288,372,0.3333333333333333,0.8
2289,542,0.2,0.85
2290,620,0.5384615384615384,1.0
2291,1413,1.0,1.0
2292,1470,0.0,1.0
2293,2125,0.0,1.0
2294,2799,0.0,1.0
2295,-125,1.0,0.25
2296,335,0.34285714285714286,0.8857142857142857
2297,651,0.1875,0.9375
2298,759,0.2857142857142857,0.8571428571428571
2299,960,0.3333333333333333,1.0
2300,1093,0.16666666666666666,1.0
2301,1169,0.5,1.0
2302,1333,0.25,1.0
2303,1352,0.0,1.0
2304,1401,1.0,1.0
2305,1941,0.0,1.0
2306,1981,0.0,1.0
2307,2132,0.0,1.0
2308,2901,0.0,1.0
2309,2948,0.0,1.0
2310,3340,0.0,1.0
2311,-155,0.5,1.0
2312,310,0.30303030303030304,0.9090909090909091
2313,313,0.23214285714285715,0.9821428571428571
2314,393,0.34615384615384615,0.9615384615384616
2315,493,0.2,0.8666666666666667
2316,627,0.2,0.9
2317,868,0.2,1.0
2318,985,0.0,0.6666666666666666
2319,1030,0.14285714285714285,1.0
2320,1385,0.5,1.0
2321,1686,0.3333333333333333,1.0
2322,1996,0.5,1.0
2323,2528,1.0,1.0
2324,2847,0.0,1.0
2325,3356,1.0,1.0
2326,4078,0.5,1.0
2327,4317,0.0,1.0
2328,10334,0.0,1.0
2329,-231,0.0,1.0
2330,-175,0.0,0.0
2331,-22,0.36666666666666664,0.804
2332,15,0.2603130434782609,0.8986434782608695
2333,81,0.25886524822695034,0.9202127659574468
2334,165,0.25547445255474455,0.8759124087591241
2335,223,0.11267605633802817,0.9295774647887324
2336,315,0.20454545454545456,0.9545454545454546
2337,878,0.6,0.8
2338,1320,0.6666666666666666,1.0
2339,1579,1.0,1.0
2340,1605,0.3333333333333333,1.0
2341,1621,0.0,1.0
2342,1701,0.5,1.0
2343,1796,0.0,1.0
2344,2053,0.0,1.0
2345,2483,0.0,1.0
2346,4569,0.0,1.0
2347,7330,0.0,1.0
2348,9587,0.0,1.0
2349,180,0.24752475247524752,0.9306930693069307
2350,195,0.19148936170212766,0.9361702127659575
2351,436,0.3333333333333333,0.9629629629629629
2352,438,0.2,0.95
2353,648,0.23076923076923078,0.8461538461538461
2354,811,0.4444444444444444,0.8888888888888888
2355,1417,0.0,1.0
2356,1457,0.0,1.0
2357,1749,0.0,1.0
2358,1992,0.0,1.0
2359,2638,1.0,0.0
2360,-211,0.0,0.0
2361,-129,0.3333333333333333,0.3333333333333333
2362,38,0.26579163248564397,0.9077112387202625
2363,82,0.25149700598802394,0.9161676646706587
2364,350,0.30303030303030304,0.9393939393939394
2365,472,0.35294117647058826,0.8823529411764706
2366,523,0.13333333333333333,1.0
2367,609,0.5,1.0
2368,695,0.3333333333333333,0.5555555555555556
2369,1220,1.0,0.6666666666666666
2370,1396,0.0,1.0
2371,1500,0.0,1.0
2372,1780,0.0,1.0
2373,1871,0.0,1.0
2374,2108,0.0,1.0
2375,2135,0.0,1.0
2376,4338,1.0,1.0
2377,-69,0.40425531914893614,0.7446808510638298
2378,97,0.2619047619047619,0.9285714285714286
2379,133,0.2523809523809524,0.9095238095238095
2380,351,0.25,0.9545454545454546
2381,470,0.125,0.8125
2382,663,0.3,1.0
2383,723,0.5,0.5
2384,980,0.25,1.0
2385,1630,0.0,1.0
2386,2597,1.0,1.0
2387,4679,1.0,1.0
2388,7588,0.0,1.0
2389,-132,0.8,0.0
2390,-43,0.38509316770186336,0.8012422360248447
2391,30,0.27523387493845397,0.9098966026587888
2392,42,0.2717127607957302,0.9082969432314411
2393,73,0.25709779179810727,0.8974763406940063
2394,151,0.2598870056497175,0.9265536723163842
2395,401,0.17647058823529413,1.0
2396,582,0.3,0.5
2397,708,0.1111111111111111,1.0
2398,895,0.0,0.875
2399,1028,0.4,0.8
2400,1180,0.0,1.0
2401,1746,0.0,1.0
2402,2161,0.0,1.0
2403,2189,0.0,1.0
2404,2307,0.0,1.0
2405,2751,0.0,1.0
2406,3568,1.0,1.0
2407,8885,0.0,1.0
2408,90,0.3036876355748373,0.9067245119305857
2409,159,0.34782608695652173,0.8768115942028986
2410,256,0.24074074074074073,0.8518518518518519
2411,457,0.09090909090909091,0.9090909090909091
2412,690,0.5,1.0
2413,709,0.125,1.0
2414,851,0.6,1.0
2415,1276,0.0,1.0
2416,1852,0.0,1.0
2417,2381,0.0,1.0
2418,2721,1.0,1.0
2419,3071,0.0,1.0
2420,3107,1.0,1.0
2421,3450,0.0,1.0
2422,3490,0.5,1.0
2423,4041,0.0,1.0
2424,-64,0.32608695652173914,0.8043478260869565
2425,312,0.2631578947368421,0.9210526315789473
2426,338,0.3225806451612903,0.967741935483871
2427,425,0.3,1.0
2428,445,0.23076923076923078,0.8846153846153846
2429,643,0.2,1.0
2430,680,0.25,1.0
2431,685,0.25,0.9166666666666666
2432,771,0.25,1.0
2433,1029,0.4,0.6
2434,1104,0.25,0.75
2435,1377,0.0,1.0
2436,2008,0.0,0.0
2437,2073,0.0,1.0
2438,3192,0.0,1.0
2439,4149,0.0,1.0
2440,7229,0.0,0.0
2441,-143,0.5,0.75
2442,297,0.2926829268292683,0.8536585365853658
2443,597,0.36363636363636365,0.8181818181818182
2444,674,0.08333333333333333,1.0
2445,764,0.25,1.0
2446,812,0.0,1.0
2447,1043,0.5,1.0
2448,1421,0.3333333333333333,1.0
2449,1763,0.0,1.0
2450,1848,1.0,1.0
2451,1965,1.0,1.0
2452,2274,0.0,1.0
2453,3055,0.0,1.0
2454,4793,0.0,1.0
2455,5864,0.0,1.0
2456,23,0.25466520307354557,0.9096753959542104
2457,117,0.2642857142857143,0.9392857142857143
2458,291,0.3617021276595745,0.9361702127659575
2459,783,0.4,1.0
2460,1019,0.5,1.0
2461,1229,0.0,1.0
2462,2713,0.0,0.0
2463,4180,1.0,1.0
2464,7459,0.0,1.0
2465,-219,1.0,1.0
2466,121,0.29343629343629346,0.915057915057915
2467,824,0.25,0.875
2468,1176,0.5,1.0
2469,1285,0.5,0.5
2470,1828,0.0,1.0
2471,2465,0.0,1.0
2472,3583,0.0,1.0
2473,4757,0.0,1.0
2474,-56,0.3684210526315789,0.75
2475,-42,0.33766233766233766,0.7922077922077922
2476,-9,0.34472630173564756,0.82456608811749
2477,46,0.25717776420281,0.9065363469761759
2478,217,0.30864197530864196,0.9876543209876543
2479,284,0.32727272727272727,0.9454545454545454
2480,358,0.3333333333333333,0.9629629629629629
2481,409,0.1875,0.9375
2482,494,0.3333333333333333,1.0
2483,987,0.5,1.0
2484,1008,0.2,0.8
2485,1414,0.3333333333333333,1.0
2486,1660,0.0,1.0
2487,1841,0.5,1.0
2488,2561,1.0,1.0
2489,2614,0.0,1.0
2490,4097,0.0,1.0
2491,4658,0.0,1.0
2492,6582,0.0,1.0
2493,7716,0.0,1.0
2494,11575,0.0,1.0
2495,-322,1.0,1.0
2496,-225,0.0,1.0
2497,-74,0.4411764705882353,0.7941176470588235
2498,20,0.25576225576225575,0.9009009009009009
2499,70,0.2563758389261745,0.9167785234899329
2500,479,0.2777777777777778,1.0
2501,848,0.14285714285714285,1.0
2502,1215,0.0,1.0
2503,1383,1.0,1.0
2504,1422,0.5,0.5
2505,1525,0.3333333333333333,0.6666666666666666
2506,1680,0.0,0.5
2507,1759,0.0,1.0
2508,1874,0.0,1.0
2509,2028,0.0,1.0
2510,2363,1.0,1.0
2511,4673,1.0,1.0
2512,5522,1.0,1.0
2513,-92,0.1875,1.0
2514,300,0.2,0.8888888888888888
2515,616,0.125,0.875
2516,781,0.1111111111111111,1.0
2517,1004,0.16666666666666666,0.8333333333333334
2518,1133,0.6666666666666666,0.6666666666666666
2519,1168,0.25,1.0
2520,1178,0.0,1.0
2521,1365,1.0,1.0
2522,1901,0.0,1.0
2523,1993,0.0,1.0
2524,2407,1.0,1.0
2525,2645,0.0,1.0
2526,2716,0.0,1.0
2527,3065,1.0,1.0
2528,-11,0.3584054155697631,0.8097028958254983
2529,99,0.24871794871794872,0.9102564102564102
2530,444,0.1111111111111111,1.0
2531,510,0.3076923076923077,1.0
2532,617,0.25,0.9166666666666666
2533,630,0.5,1.0
2534,676,0.2222222222222222,1.0
2535,799,0.25,1.0
2536,937,1.0,1.0
2537,976,0.25,0.75
2538,1181,1.0,0.0
2539,1674,0.0,1.0
2540,1713,0.0,1.0
2541,1792,0.5,0.5
2542,1989,0.5,1.0
2543,2065,0.0,1.0
2544,2284,0.0,1.0
2545,3404,0.0,1.0
2546,4046,0.0,1.0
2547,-93,0.4,0.8
2548,231,0.24390243902439024,0.9390243902439024
2549,387,0.28125,0.9375
2550,885,0.5,1.0
2551,1140,1.0,1.0
2552,1349,0.0,1.0
2553,2594,0.0,1.0
2554,2631,0.0,1.0
2555,3244,0.0,1.0
2556,3842,0.0,1.0
2557,4398,0.0,1.0
2558,4843,0.0,1.0
2559,5209,0.0,1.0
2560,9189,1.0,1.0
2561,-179,1.0,0.0
2562,-89,0.5789473684210527,0.7894736842105263
2563,-20,0.32997762863534674,0.8277404921700223
2564,86,0.27586206896551724,0.9046653144016227
2565,109,0.3046594982078853,0.9139784946236559
2566,354,0.3103448275862069,0.8620689655172413
2567,483,0.4,0.85
2568,640,0.25,0.9166666666666666
2569,1313,0.0,0.6666666666666666
2570,1610,1.0,0.0
2571,2651,0.0,1.0
2572,2930,0.0,1.0
2573,3347,1.0,1.0
2574,3401,0.0,1.0
2575,4054,1.0,1.0
2576,5839,1.0,0.0
2577,476,0.13333333333333333,1.0
2578,660,0.2222222222222222,0.8888888888888888
2579,802,0.0,1.0
2580,918,0.6666666666666666,0.8333333333333334
2581,1131,0.3333333333333333,1.0
2582,1450,0.0,1.0
2583,1564,0.0,1.0
2584,1637,0.0,1.0
2585,2152,0.0,1.0
2586,3721,0.0,1.0
2587,4566,0.0,1.0
2588,-134,0.4,0.8
2589,-113,0.8,0.7
2590,770,0.5,1.0
2591,793,0.0,1.0
2592,832,0.2,0.8
2593,862,0.16666666666666666,1.0
2594,1006,0.2857142857142857,1.0
2595,2083,1.0,1.0
2596,2892,0.0,1.0
2597,3186,0.0,1.0
2598,3443,0.0,0.0
2599,5704,0.0,1.0
2600,60,0.2587763289869609,0.9097291875626881
2601,189,0.2727272727272727,0.946969696969697
2602,545,0.25,0.9166666666666666
2603,1026,0.3333333333333333,1.0
2604,1094,0.0,1.0
2605,1270,0.2,1.0
2606,1390,0.0,1.0
2607,1391,0.14285714285714285,0.8571428571428571
2608,1904,0.0,1.0
2609,2032,0.0,1.0
2610,2138,0.0,1.0
2611,2156,0.0,1.0
2612,2345,1.0,1.0
2613,2886,0.0,1.0
